bin_id,segment_id,start_km,end_km,t_start,t_end,density,rate,los_class,bin_size_km,schema_version,analysis_hash,width_m,seg_label,schema_key,window_idx,rate_per_m_per_min,util_percentile,los,util_percent,flag_severity,flag_reason
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:2.400-2.600,J1,2.4,2.6,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:2.600-2.680,J1,2.6,2.6799999999999997,2025-10-20T07:50:00Z,2025-10-20T07:52:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,25,0.0,30.45267489711934,A,0.0,none,
J1:0.000-0.200,J1,0.0,0.2,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:0.200-0.400,J1,0.2,0.4,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:2.400-2.600,J1,2.4,2.6,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:2.600-2.680,J1,2.6,2.6799999999999997,2025-10-20T07:52:00Z,2025-10-20T07:54:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,26,0.0,29.218106995884774,A,0.0,none,
J1:0.000-0.200,J1,0.0,0.2,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:0.200-0.400,J1,0.2,0.4,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:2.400-2.600,J1,2.4,2.6,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:2.600-2.680,J1,2.6,2.6799999999999997,2025-10-20T07:54:00Z,2025-10-20T07:56:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,27,0.0,29.218106995884774,A,0.0,none,
J1:0.000-0.200,J1,0.0,0.2,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:0.200-0.400,J1,0.2,0.4,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:2.400-2.600,J1,2.4,2.6,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:2.600-2.680,J1,2.6,2.6799999999999997,2025-10-20T07:56:00Z,2025-10-20T07:58:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,28,0.0,28.39506172839506,A,0.0,none,
J1:0.000-0.200,J1,0.0,0.2,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:0.200-0.400,J1,0.2,0.4,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:2.400-2.600,J1,2.4,2.6,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:2.600-2.680,J1,2.6,2.6799999999999997,2025-10-20T07:58:00Z,2025-10-20T08:00:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,29,0.0,28.189300411522634,A,0.0,none,
J1:0.000-0.200,J1,0.0,0.2,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:0.200-0.400,J1,0.2,0.4,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:2.400-2.600,J1,2.4,2.6,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:2.600-2.680,J1,2.6,2.6799999999999997,2025-10-20T08:00:00Z,2025-10-20T08:02:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,30,0.0,28.189300411522634,A,0.0,none,
J1:0.000-0.200,J1,0.0,0.2,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:0.200-0.400,J1,0.2,0.4,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:2.400-2.600,J1,2.4,2.6,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:2.600-2.680,J1,2.6,2.6799999999999997,2025-10-20T08:02:00Z,2025-10-20T08:04:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,31,0.0,27.983539094650205,A,0.0,none,
J1:0.000-0.200,J1,0.0,0.2,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:0.200-0.400,J1,0.2,0.4,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:0.400-0.600,J1,0.4,0.6,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:0.600-0.800,J1,0.6,0.8,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:0.800-1.000,J1,0.8,1.0,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:1.000-1.200,J1,1.0,1.2,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:1.200-1.400,J1,1.2,1.4,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:1.400-1.600,J1,1.4,1.6,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:1.600-1.800,J1,1.6,1.8,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:1.800-2.000,J1,1.8,2.0,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:2.000-2.200,J1,2.0,2.2,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
J1:2.200-2.400,J1,2.2,2.4,2025-10-20T08:04:00Z,2025-10-20T08:06:00Z,0.0,0.0,A,0.2,1.0.0,,1.5,Bridge/Mill to Half Turn (Outbound),on_course_narrow,32,0.0,27.983539094650205,A,0.0,none,
