bin_id,segment_id,start_km,end_km,t_start,t_end,density,rate,los_class,bin_size_km,schema_version,analysis_hash
K1:0.000-0.200,K1,0.0000,0.2000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0230,0.3112,A,0.2000,1.0.0,
K1:0.200-0.400,K1,0.2000,0.4000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0240,0.3100,A,0.2000,1.0.0,
K1:0.400-0.600,K1,0.4000,0.6000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0300,0.3758,A,0.2000,1.0.0,
K1:0.600-0.800,K1,0.6000,0.8000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0430,0.5338,A,0.2000,1.0.0,
K1:0.800-1.000,K1,0.8000,1.0000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.4620,6.2977,C,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:08:00Z,2025-10-15T07:10:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:08:00Z,2025-10-15T07:10:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:08:00Z,2025-10-15T07:10:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:08:00Z,2025-10-15T07:10:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:08:00Z,2025-10-15T07:10:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:10:00Z,2025-10-15T07:12:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:10:00Z,2025-10-15T07:12:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:10:00Z,2025-10-15T07:12:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:10:00Z,2025-10-15T07:12:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:10:00Z,2025-10-15T07:12:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:12:00Z,2025-10-15T07:14:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:12:00Z,2025-10-15T07:14:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:12:00Z,2025-10-15T07:14:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:12:00Z,2025-10-15T07:14:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:12:00Z,2025-10-15T07:14:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:14:00Z,2025-10-15T07:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:14:00Z,2025-10-15T07:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:14:00Z,2025-10-15T07:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:14:00Z,2025-10-15T07:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:14:00Z,2025-10-15T07:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:16:00Z,2025-10-15T07:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:16:00Z,2025-10-15T07:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:16:00Z,2025-10-15T07:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:16:00Z,2025-10-15T07:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:16:00Z,2025-10-15T07:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:18:00Z,2025-10-15T07:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:18:00Z,2025-10-15T07:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:18:00Z,2025-10-15T07:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:18:00Z,2025-10-15T07:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:18:00Z,2025-10-15T07:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:20:00Z,2025-10-15T07:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:20:00Z,2025-10-15T07:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:20:00Z,2025-10-15T07:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:20:00Z,2025-10-15T07:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:20:00Z,2025-10-15T07:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:22:00Z,2025-10-15T07:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:22:00Z,2025-10-15T07:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:22:00Z,2025-10-15T07:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:22:00Z,2025-10-15T07:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:22:00Z,2025-10-15T07:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:24:00Z,2025-10-15T07:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:24:00Z,2025-10-15T07:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:24:00Z,2025-10-15T07:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:24:00Z,2025-10-15T07:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:24:00Z,2025-10-15T07:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:26:00Z,2025-10-15T07:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:26:00Z,2025-10-15T07:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:26:00Z,2025-10-15T07:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:26:00Z,2025-10-15T07:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:26:00Z,2025-10-15T07:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:28:00Z,2025-10-15T07:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:28:00Z,2025-10-15T07:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:28:00Z,2025-10-15T07:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:28:00Z,2025-10-15T07:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:28:00Z,2025-10-15T07:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:30:00Z,2025-10-15T07:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:30:00Z,2025-10-15T07:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:30:00Z,2025-10-15T07:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:30:00Z,2025-10-15T07:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:30:00Z,2025-10-15T07:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:32:00Z,2025-10-15T07:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:32:00Z,2025-10-15T07:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:32:00Z,2025-10-15T07:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:32:00Z,2025-10-15T07:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:32:00Z,2025-10-15T07:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:34:00Z,2025-10-15T07:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:34:00Z,2025-10-15T07:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:34:00Z,2025-10-15T07:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:34:00Z,2025-10-15T07:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:34:00Z,2025-10-15T07:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:36:00Z,2025-10-15T07:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:36:00Z,2025-10-15T07:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:36:00Z,2025-10-15T07:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:36:00Z,2025-10-15T07:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:36:00Z,2025-10-15T07:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:38:00Z,2025-10-15T07:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:38:00Z,2025-10-15T07:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:38:00Z,2025-10-15T07:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:38:00Z,2025-10-15T07:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:38:00Z,2025-10-15T07:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:40:00Z,2025-10-15T07:42:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:40:00Z,2025-10-15T07:42:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:40:00Z,2025-10-15T07:42:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:40:00Z,2025-10-15T07:42:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:40:00Z,2025-10-15T07:42:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:42:00Z,2025-10-15T07:44:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:42:00Z,2025-10-15T07:44:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:42:00Z,2025-10-15T07:44:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:42:00Z,2025-10-15T07:44:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:42:00Z,2025-10-15T07:44:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:44:00Z,2025-10-15T07:46:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:44:00Z,2025-10-15T07:46:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:44:00Z,2025-10-15T07:46:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:44:00Z,2025-10-15T07:46:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:44:00Z,2025-10-15T07:46:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:46:00Z,2025-10-15T07:48:00Z,0.0020,0.0495,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:46:00Z,2025-10-15T07:48:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:46:00Z,2025-10-15T07:48:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:46:00Z,2025-10-15T07:48:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:46:00Z,2025-10-15T07:48:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:48:00Z,2025-10-15T07:50:00Z,0.0010,0.0229,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:48:00Z,2025-10-15T07:50:00Z,0.0020,0.0495,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:48:00Z,2025-10-15T07:50:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:48:00Z,2025-10-15T07:50:00Z,0.0020,0.0495,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:48:00Z,2025-10-15T07:50:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:50:00Z,2025-10-15T07:52:00Z,0.0020,0.0436,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:50:00Z,2025-10-15T07:52:00Z,0.0020,0.0451,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:50:00Z,2025-10-15T07:52:00Z,0.0010,0.0229,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:50:00Z,2025-10-15T07:52:00Z,0.0000,0.0000,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:50:00Z,2025-10-15T07:52:00Z,0.0040,0.0990,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:52:00Z,2025-10-15T07:54:00Z,0.0080,0.1659,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:52:00Z,2025-10-15T07:54:00Z,0.0050,0.1060,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:52:00Z,2025-10-15T07:54:00Z,0.0050,0.1083,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:52:00Z,2025-10-15T07:54:00Z,0.0020,0.0441,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:52:00Z,2025-10-15T07:54:00Z,0.0040,0.0954,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:54:00Z,2025-10-15T07:56:00Z,0.0020,0.0384,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:54:00Z,2025-10-15T07:56:00Z,0.0050,0.1008,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:54:00Z,2025-10-15T07:56:00Z,0.0060,0.1233,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:54:00Z,2025-10-15T07:56:00Z,0.0050,0.1048,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:54:00Z,2025-10-15T07:56:00Z,0.0120,0.2599,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:56:00Z,2025-10-15T07:58:00Z,0.0140,0.2577,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:56:00Z,2025-10-15T07:58:00Z,0.0060,0.1132,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:56:00Z,2025-10-15T07:58:00Z,0.0030,0.0579,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:56:00Z,2025-10-15T07:58:00Z,0.0030,0.0599,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:56:00Z,2025-10-15T07:58:00Z,0.0220,0.4619,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T07:58:00Z,2025-10-15T08:00:00Z,0.0130,0.2290,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T07:58:00Z,2025-10-15T08:00:00Z,0.0180,0.3255,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T07:58:00Z,2025-10-15T08:00:00Z,0.0130,0.2389,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T07:58:00Z,2025-10-15T08:00:00Z,0.0050,0.0939,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T07:58:00Z,2025-10-15T08:00:00Z,0.0180,0.3618,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T08:00:00Z,2025-10-15T08:02:00Z,0.0310,0.5203,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T08:00:00Z,2025-10-15T08:02:00Z,0.0230,0.3910,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T08:00:00Z,2025-10-15T08:02:00Z,0.0140,0.2461,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T08:00:00Z,2025-10-15T08:02:00Z,0.0160,0.2892,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T08:00:00Z,2025-10-15T08:02:00Z,0.0260,0.4847,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T08:02:00Z,2025-10-15T08:04:00Z,0.0350,0.5596,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T08:02:00Z,2025-10-15T08:04:00Z,0.0280,0.4579,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T08:02:00Z,2025-10-15T08:04:00Z,0.0300,0.5032,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T08:02:00Z,2025-10-15T08:04:00Z,0.0240,0.4082,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T08:02:00Z,2025-10-15T08:04:00Z,0.0480,0.8669,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T08:04:00Z,2025-10-15T08:06:00Z,0.0630,0.9613,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T08:04:00Z,2025-10-15T08:06:00Z,0.0430,0.6718,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T08:04:00Z,2025-10-15T08:06:00Z,0.0340,0.5447,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T08:04:00Z,2025-10-15T08:06:00Z,0.0270,0.4418,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T08:04:00Z,2025-10-15T08:06:00Z,0.0780,1.3390,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T08:06:00Z,2025-10-15T08:08:00Z,0.0540,0.7911,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T08:06:00Z,2025-10-15T08:08:00Z,0.0630,0.9463,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T08:06:00Z,2025-10-15T08:08:00Z,0.0580,0.8888,A,0.2000,1.0.0,
L1:0.600-0.800,L1,0.6000,0.8000,2025-10-15T08:06:00Z,2025-10-15T08:08:00Z,0.0370,0.5802,A,0.2000,1.0.0,
L1:0.800-1.000,L1,0.8000,1.0000,2025-10-15T08:06:00Z,2025-10-15T08:08:00Z,0.1120,1.8510,A,0.2000,1.0.0,
L1:0.000-0.200,L1,0.0000,0.2000,2025-10-15T08:08:00Z,2025-10-15T08:10:00Z,0.0980,1.3813,A,0.2000,1.0.0,
L1:0.200-0.400,L1,0.2000,0.4000,2025-10-15T08:08:00Z,2025-10-15T08:10:00Z,0.0770,1.1051,A,0.2000,1.0.0,
L1:0.400-0.600,L1,0.4000,0.6000,2025-10-15T08:08:00Z,2025-10-15T08:10:00Z,0.0560,0.8264,A,0.2000,1.0.0,
